Hotel id,City,Room id,Price,Room Type,Pricing Policy
Hotel_000,Atlantis,Hotel_000_Room_000,78,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_001,78,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_002,78,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_003,78,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_004,78,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_005,78,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_006,78,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_007,78,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_008,78,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_009,78,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_010,78,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_011,78,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_012,78,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_013,78,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_014,78,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_015,78,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_016,78,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_017,78,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_018,75,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_019,75,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_000,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_001,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_002,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_003,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_004,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_005,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_006,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_007,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_008,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_009,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_010,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_011,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_012,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_013,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_014,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_015,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_016,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_017,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_018,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_019,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_020,182,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_021,140,triple,fairplay
Hotel_001,Atlantis,Hotel_001_Room_022,140,suite,fairplay
Hotel_002,Atlantis,Hotel_002_Room_000,210,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_001,210,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_002,210,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_003,210,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_004,210,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_005,210,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_006,210,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_007,210,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_008,210,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_009,210,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_010,210,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_011,177,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_012,177,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_013,177,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_014,177,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_015,177,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_016,177,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_017,177,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_018,177,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_019,177,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_020,177,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_021,221,triple,fairplay
