Hotel id,City,Room id,Price,Room Type,Pricing Policy
Hotel_000,Atlantis,Hotel_000_Room_000,54,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_001,54,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_002,54,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_003,54,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_004,54,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_005,54,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_006,54,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_007,54,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_008,54,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_009,54,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_010,54,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_011,54,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_012,54,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_013,54,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_014,54,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_015,54,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_016,54,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_017,54,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_018,54,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_019,54,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_020,54,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_021,54,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_022,54,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_023,54,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_024,54,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_025,54,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_026,54,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_027,54,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_028,54,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_029,54,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_030,54,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_031,54,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_032,54,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_033,54,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_034,54,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_035,54,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_036,54,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_037,54,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_038,54,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_039,54,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_040,54,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_041,54,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_042,54,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_043,54,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_044,54,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_045,54,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_046,54,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_047,54,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_048,54,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_049,54,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_050,54,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_051,54,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_052,54,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_053,54,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_054,54,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_055,54,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_056,54,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_057,54,double,fairplay
