Hotel id,City,Room id,Price,Room Type,Pricing Policy
Hotel_000,Atlantis,Hotel_000_Room_000,37,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_001,37,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_002,37,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_003,37,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_004,52,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_005,52,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_006,52,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_007,52,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_008,52,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_009,52,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_010,46,triple,fairplay
Hotel_000,Atlantis,Hotel_000_Room_011,46,triple,fairplay
Hotel_000,Atlantis,Hotel_000_Room_012,46,triple,fairplay
Hotel_000,Atlantis,Hotel_000_Room_013,46,triple,fairplay
Hotel_000,Atlantis,Hotel_000_Room_014,46,triple,fairplay
Hotel_000,Atlantis,Hotel_000_Room_015,46,triple,fairplay
Hotel_000,Atlantis,Hotel_000_Room_016,46,triple,fairplay
Hotel_000,Atlantis,Hotel_000_Room_017,46,triple,fairplay
Hotel_000,Atlantis,Hotel_000_Room_018,54,suite,fairplay
Hotel_000,Atlantis,Hotel_000_Room_019,54,suite,fairplay
Hotel_000,Atlantis,Hotel_000_Room_020,54,suite,fairplay
Hotel_000,Atlantis,Hotel_000_Room_021,54,suite,fairplay
Hotel_001,Atlantis,Hotel_001_Room_000,91,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_001,91,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_002,91,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_003,91,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_004,91,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_005,91,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_006,91,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_007,87,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_008,87,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_009,87,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_010,87,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_011,87,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_012,87,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_013,87,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_014,87,double,fairplay
