Hotel id,City,Room id,Price,Room Type,Pricing Policy
Hotel_000,Atlantis,Hotel_000_Room_000,59,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_001,59,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_002,59,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_003,59,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_004,59,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_005,59,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_006,59,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_007,59,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_008,59,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_009,59,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_010,59,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_011,59,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_012,59,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_013,38,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_014,38,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_015,51,triple,fairplay
Hotel_000,Atlantis,Hotel_000_Room_016,51,triple,fairplay
Hotel_000,Atlantis,Hotel_000_Room_017,51,triple,fairplay
Hotel_000,Atlantis,Hotel_000_Room_018,37,suite,fairplay
Hotel_000,Atlantis,Hotel_000_Room_019,37,suite,fairplay
Hotel_001,Atlantis,Hotel_001_Room_000,199,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_001,199,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_002,199,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_003,199,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_004,199,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_005,199,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_006,199,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_007,199,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_008,199,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_009,199,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_010,199,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_011,199,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_012,199,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_013,199,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_014,199,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_015,163,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_016,163,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_017,163,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_018,163,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_019,163,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_020,163,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_021,135,suite,fairplay
Hotel_001,Atlantis,Hotel_001_Room_022,135,suite,fairplay
Hotel_001,Atlantis,Hotel_001_Room_023,135,suite,fairplay
Hotel_002,Atlantis,Hotel_002_Room_000,234,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_001,234,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_002,234,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_003,234,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_004,234,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_005,234,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_006,234,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_007,234,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_008,234,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_009,234,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_010,234,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_011,234,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_012,234,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_013,132,triple,fairplay
Hotel_002,Atlantis,Hotel_002_Room_014,132,triple,fairplay
Hotel_002,Atlantis,Hotel_002_Room_015,132,triple,fairplay
Hotel_002,Atlantis,Hotel_002_Room_016,132,triple,fairplay
Hotel_002,Atlantis,Hotel_002_Room_017,132,triple,fairplay
Hotel_002,Atlantis,Hotel_002_Room_018,132,triple,fairplay
Hotel_002,Atlantis,Hotel_002_Room_019,132,triple,fairplay
Hotel_002,Atlantis,Hotel_002_Room_020,132,triple,fairplay
Hotel_002,Atlantis,Hotel_002_Room_021,156,suite,fairplay
Hotel_002,Atlantis,Hotel_002_Room_022,156,suite,fairplay
Hotel_003,Atlantis,Hotel_003_Room_000,42,single,fairplay
Hotel_003,Atlantis,Hotel_003_Room_001,42,single,fairplay
Hotel_003,Atlantis,Hotel_003_Room_002,42,single,fairplay
Hotel_003,Atlantis,Hotel_003_Room_003,42,single,fairplay
Hotel_003,Atlantis,Hotel_003_Room_004,42,single,fairplay
Hotel_003,Atlantis,Hotel_003_Room_005,42,single,fairplay
