Hotel id,City,Room id,Price,Room Type,Pricing Policy
Hotel_000,Atlantis,Hotel_000_Room_000,31,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_001,31,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_002,31,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_003,31,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_004,31,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_005,31,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_006,31,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_007,31,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_008,31,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_009,31,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_010,31,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_011,31,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_012,31,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_013,31,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_014,31,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_015,31,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_016,31,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_017,31,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_018,31,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_019,31,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_020,31,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_021,31,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_022,31,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_023,31,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_024,31,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_025,31,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_026,31,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_027,31,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_028,31,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_029,31,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_030,31,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_031,31,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_032,31,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_033,31,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_034,31,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_035,31,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_036,31,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_037,31,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_038,31,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_039,31,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_040,31,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_041,31,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_042,31,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_043,31,double,fairplay
