Hotel id,City,Room id,Price,Room Type,Pricing Policy
Hotel_000,Atlantis,Hotel_000_Room_000,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_001,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_002,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_003,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_004,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_005,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_006,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_007,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_008,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_009,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_010,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_011,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_012,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_013,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_014,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_015,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_016,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_017,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_018,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_019,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_020,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_021,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_022,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_023,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_024,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_025,35,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_026,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_027,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_028,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_029,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_030,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_031,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_032,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_033,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_034,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_035,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_036,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_037,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_038,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_039,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_040,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_041,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_042,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_043,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_044,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_045,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_046,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_047,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_048,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_049,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_050,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_051,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_052,35,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_053,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_054,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_055,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_056,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_057,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_058,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_059,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_060,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_061,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_062,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_063,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_064,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_065,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_066,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_067,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_068,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_069,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_070,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_071,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_072,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_073,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_074,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_075,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_076,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_077,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_078,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_079,35,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_080,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_081,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_082,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_083,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_084,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_085,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_086,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_087,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_088,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_089,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_090,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_091,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_092,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_093,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_094,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_095,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_096,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_097,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_098,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_099,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_0100,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_0101,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_0102,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_0103,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_0104,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_0105,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_0106,35,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_0107,35,double,fairplay
Hotel_004,Atlantis,Hotel_004_Room_0108,35,double,fairplay
Hotel_004,Atlantis,Hotel_004_Room_0109,35,double,fairplay
Hotel_004,Atlantis,Hotel_004_Room_0110,35,double,fairplay
Hotel_004,Atlantis,Hotel_004_Room_0111,35,double,fairplay
Hotel_004,Atlantis,Hotel_004_Room_0112,35,double,fairplay
Hotel_004,Atlantis,Hotel_004_Room_0113,35,double,fairplay
