Hotel id,City,Room id,Price,Room Type,Pricing Policy
Hotel_000,Atlantis,Hotel_000_Room_000,159,single,fairplay
Hotel_000,Atlantis,Hotel_000_Room_001,176,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_002,176,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_003,176,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_004,176,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_005,137,triple,fairplay
Hotel_000,Atlantis,Hotel_000_Room_006,137,triple,fairplay
Hotel_000,Atlantis,Hotel_000_Room_007,137,triple,fairplay
Hotel_000,Atlantis,Hotel_000_Room_008,137,triple,fairplay
Hotel_000,Atlantis,Hotel_000_Room_009,137,triple,fairplay
Hotel_000,Atlantis,Hotel_000_Room_010,137,triple,fairplay
Hotel_000,Atlantis,Hotel_000_Room_011,137,triple,fairplay
Hotel_000,Atlantis,Hotel_000_Room_012,137,triple,fairplay
Hotel_000,Atlantis,Hotel_000_Room_013,221,suite,fairplay
Hotel_000,Atlantis,Hotel_000_Room_014,221,suite,fairplay
Hotel_000,Atlantis,Hotel_000_Room_015,221,suite,fairplay
Hotel_000,Atlantis,Hotel_000_Room_016,221,suite,fairplay
Hotel_000,Atlantis,Hotel_000_Room_017,221,suite,fairplay
Hotel_000,Atlantis,Hotel_000_Room_018,221,suite,fairplay
Hotel_000,Atlantis,Hotel_000_Room_019,221,suite,fairplay
Hotel_000,Atlantis,Hotel_000_Room_020,221,suite,fairplay
Hotel_000,Atlantis,Hotel_000_Room_021,221,suite,fairplay
Hotel_001,Atlantis,Hotel_001_Room_000,30,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_001,30,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_002,30,single,fairplay
Hotel_001,Atlantis,Hotel_001_Room_003,53,triple,fairplay
Hotel_001,Atlantis,Hotel_001_Room_004,53,triple,fairplay
Hotel_001,Atlantis,Hotel_001_Room_005,53,triple,fairplay
Hotel_001,Atlantis,Hotel_001_Room_006,53,triple,fairplay
Hotel_001,Atlantis,Hotel_001_Room_007,53,triple,fairplay
Hotel_001,Atlantis,Hotel_001_Room_008,53,triple,fairplay
Hotel_001,Atlantis,Hotel_001_Room_009,53,triple,fairplay
Hotel_001,Atlantis,Hotel_001_Room_010,53,triple,fairplay
Hotel_001,Atlantis,Hotel_001_Room_011,53,triple,fairplay
Hotel_001,Atlantis,Hotel_001_Room_012,53,triple,fairplay
Hotel_001,Atlantis,Hotel_001_Room_013,53,triple,fairplay
Hotel_001,Atlantis,Hotel_001_Room_014,53,triple,fairplay
Hotel_001,Atlantis,Hotel_001_Room_015,53,triple,fairplay
Hotel_001,Atlantis,Hotel_001_Room_016,53,triple,fairplay
Hotel_001,Atlantis,Hotel_001_Room_017,53,triple,fairplay
Hotel_001,Atlantis,Hotel_001_Room_018,57,suite,fairplay
Hotel_001,Atlantis,Hotel_001_Room_019,57,suite,fairplay
Hotel_001,Atlantis,Hotel_001_Room_020,57,suite,fairplay
Hotel_001,Atlantis,Hotel_001_Room_021,57,suite,fairplay
Hotel_001,Atlantis,Hotel_001_Room_022,57,suite,fairplay
Hotel_002,Atlantis,Hotel_002_Room_000,54,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_001,54,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_002,54,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_003,54,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_004,54,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_005,54,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_006,54,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_007,54,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_008,54,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_009,54,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_010,54,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_011,54,single,fairplay
Hotel_002,Atlantis,Hotel_002_Room_012,60,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_013,60,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_014,60,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_015,44,triple,fairplay
Hotel_002,Atlantis,Hotel_002_Room_016,44,triple,fairplay
Hotel_002,Atlantis,Hotel_002_Room_017,44,triple,fairplay
Hotel_002,Atlantis,Hotel_002_Room_018,44,triple,fairplay
Hotel_002,Atlantis,Hotel_002_Room_019,37,suite,fairplay
Hotel_002,Atlantis,Hotel_002_Room_020,37,suite,fairplay
Hotel_002,Atlantis,Hotel_002_Room_021,37,suite,fairplay
Hotel_003,Atlantis,Hotel_003_Room_000,134,single,fairplay
Hotel_003,Atlantis,Hotel_003_Room_001,134,single,fairplay
Hotel_003,Atlantis,Hotel_003_Room_002,134,single,fairplay
Hotel_003,Atlantis,Hotel_003_Room_003,134,single,fairplay
Hotel_003,Atlantis,Hotel_003_Room_004,177,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_005,177,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_006,177,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_007,177,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_008,177,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_009,177,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_010,177,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_011,177,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_012,177,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_013,177,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_014,177,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_015,145,triple,fairplay
Hotel_003,Atlantis,Hotel_003_Room_016,145,triple,fairplay
Hotel_003,Atlantis,Hotel_003_Room_017,145,triple,fairplay
Hotel_003,Atlantis,Hotel_003_Room_018,145,triple,fairplay
Hotel_003,Atlantis,Hotel_003_Room_019,145,triple,fairplay
Hotel_003,Atlantis,Hotel_003_Room_020,145,triple,fairplay
Hotel_003,Atlantis,Hotel_003_Room_021,145,triple,fairplay
Hotel_003,Atlantis,Hotel_003_Room_022,145,triple,fairplay
Hotel_003,Atlantis,Hotel_003_Room_023,145,triple,fairplay
Hotel_003,Atlantis,Hotel_003_Room_024,145,triple,fairplay
Hotel_004,Atlantis,Hotel_004_Room_000,215,single,fairplay
Hotel_004,Atlantis,Hotel_004_Room_001,215,single,fairplay
Hotel_004,Atlantis,Hotel_004_Room_002,215,single,fairplay
Hotel_004,Atlantis,Hotel_004_Room_003,215,single,fairplay
Hotel_004,Atlantis,Hotel_004_Room_004,215,single,fairplay
Hotel_004,Atlantis,Hotel_004_Room_005,215,single,fairplay
Hotel_004,Atlantis,Hotel_004_Room_006,215,single,fairplay
Hotel_004,Atlantis,Hotel_004_Room_007,215,single,fairplay
Hotel_004,Atlantis,Hotel_004_Room_008,215,single,fairplay
Hotel_004,Atlantis,Hotel_004_Room_009,215,single,fairplay
Hotel_004,Atlantis,Hotel_004_Room_010,215,single,fairplay
Hotel_004,Atlantis,Hotel_004_Room_011,215,single,fairplay
Hotel_004,Atlantis,Hotel_004_Room_012,215,single,fairplay
Hotel_004,Atlantis,Hotel_004_Room_013,215,single,fairplay
Hotel_004,Atlantis,Hotel_004_Room_014,240,triple,fairplay
Hotel_004,Atlantis,Hotel_004_Room_015,240,triple,fairplay
Hotel_004,Atlantis,Hotel_004_Room_016,240,triple,fairplay
Hotel_004,Atlantis,Hotel_004_Room_017,240,triple,fairplay
Hotel_004,Atlantis,Hotel_004_Room_018,240,triple,fairplay
Hotel_004,Atlantis,Hotel_004_Room_019,240,triple,fairplay
Hotel_004,Atlantis,Hotel_004_Room_020,240,triple,fairplay
