Hotel id,City,Room id,Price,Room Type,Pricing Policy
Hotel_000,Atlantis,Hotel_000_Room_000,58,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_001,58,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_002,58,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_003,58,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_004,58,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_005,58,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_006,58,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_007,58,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_008,58,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_009,58,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_010,58,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_011,58,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_012,58,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_013,58,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_014,58,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_015,58,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_016,58,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_017,58,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_018,58,double,fairplay
Hotel_000,Atlantis,Hotel_000_Room_019,58,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_020,58,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_021,58,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_022,58,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_023,58,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_024,58,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_025,58,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_026,58,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_027,58,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_028,58,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_029,58,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_030,58,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_031,58,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_032,58,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_033,58,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_034,58,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_035,58,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_036,58,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_037,58,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_038,58,double,fairplay
Hotel_001,Atlantis,Hotel_001_Room_039,58,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_040,58,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_041,58,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_042,58,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_043,58,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_044,58,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_045,58,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_046,58,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_047,58,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_048,58,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_049,58,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_050,58,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_051,58,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_052,58,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_053,58,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_054,58,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_055,58,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_056,58,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_057,58,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_058,58,double,fairplay
Hotel_002,Atlantis,Hotel_002_Room_059,58,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_060,58,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_061,58,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_062,58,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_063,58,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_064,58,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_065,58,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_066,58,double,fairplay
Hotel_003,Atlantis,Hotel_003_Room_067,58,double,fairplay
